日期,AMD,GOOGL,MSFT,NVDA,META,AAPL,TSLA,AMZN,9988.HK,0700.HK,600519.SS,9618.HK
,AMD,GOOGL,MSFT,NVDA,META,AAPL,TSLA,AMZN,9988.HK,0700.HK,600519.SS,9618.HK
,"Advanced Micro Devices, Inc.",Alphabet Inc.,Microsoft Corporation,NVIDIA Corporation,"Meta Platforms, Inc.",Apple Inc.,"Tesla, Inc.","Amazon.com, Inc.",Alibaba Group Holding Limited,Tencent Holdings Limited,"Kweichow Moutai Co., Ltd.","JD.com, Inc."
2021/06/30,93.93,121.0887,260.545,19.9568,345.0026,133.625,226.5667,172.008,218.5592,522.8077,1819.6431,300.5399
2021/07/01,93.31,121.4408,261.2182,20.1658,351.6306,133.9275,225.9733,171.6485,,,1862.3759,
2021/07/02,94.7,124.2307,267.0369,20.4402,351.9382,136.552,226.3,175.549,210.6116,514.3031,1780.98,296.0131
2021/07/05,,,,,,,,,204.6509,495.9511,1764.17,287.3531
2021/07/06,94.47,125.1556,267.0465,20.6512,350.0331,138.5618,219.86,183.787,208.0286,500.4272,1780.8914,288.534
2021/07/07,90.54,125.4373,269.2299,20.3252,347.761,141.0497,214.8833,184.829,204.4522,491.0275,1773.0175,282.4327
2021/07/08,89.74,124.019,266.8157,19.8573,342.9586,139.7521,217.6033,186.5705,196.0079,472.6755,1756.2074,272.1982
2021/07/09,90.9,124.4896,267.3159,20.0044,347.6914,141.5766,218.9833,185.967,194.2197,482.0753,1744.803,274.56
2021/07/12,90.81,125.9347,266.7195,20.4656,350.4102,140.9814,228.5667,185.9275,196.1072,478.4944,1734.9734,276.9219
2021/07/13,90.26,126.2977,270.2397,20.2037,349.3485,142.0937,222.8467,183.868,203.8561,497.294,1754.3494,286.3691
2021/07/14,89.05,127.1858,271.7112,19.7962,344.9232,145.5182,217.7933,184.084,205.0483,498.1892,1735.8583,291.0926
2021/07/15,86.93,125.9639,270.2878,18.9229,341.7779,144.8645,216.8667,181.56,209.2208,505.7985,1767.7,292.2736
2021/07/16,85.89,125.9292,270.0184,18.1195,338.5036,142.8254,214.74,178.6815,208.0286,504.9034,1730.4614,293.2577
2021/07/19,86.58,123.5568,266.4214,18.7368,334.3264,138.9813,215.4067,177.4795,201.2732,491.9227,1747.3599,284.9914
2021/07/20,87.11,125.1749,268.643,18.5695,338.9998,142.5913,220.1667,178.6595,201.4718,485.6561,1751.7834,283.22
2021/07/21,89.41,126.5035,270.6436,19.3656,343.5341,141.8595,218.43,179.26,201.6705,481.6277,1742.0513,281.6454
2021/07/22,91.21,127.3688,275.2024,19.5492,348.4555,143.2254,216.42,181.9015,206.0417,486.999,1716.4028,290.5023
2021/07/23,92.15,131.9247,278.5974,19.5133,366.9106,144.9426,214.46,182.832,203.8561,475.3611,1681.0045,285.1881
2021/07/26,91.82,132.9363,278.0011,19.2499,369.5599,145.3621,219.2067,184.991,190.8419,438.6572,1596.1667,262.9478
2021/07/27,91.03,130.8188,275.5872,19.1641,364.9461,143.1961,214.9267,181.3195,178.7218,399.2675,1515.4608,238.1488
2021/07/28,97.93,134.9784,275.2794,19.4584,370.3735,141.4497,215.66,181.516,182.0002,400.3418,1565.0151,247.0056
2021/07/29,102.95,134.6645,275.5487,19.6171,355.53,142.0937,225.7833,179.996,196.0079,440.4476,1548.1079,278.6932
2021/07/30,106.19,133.6221,274.0194,19.4544,353.5257,142.3083,229.0667,166.3795,187.7622,428.8098,1485.4683,272.1982
2021/08/02,108.63,133.7491,273.9329,19.7049,349.2096,141.9766,236.5567,166.574,190.6432,425.2289,1552.7172,272.7887
2021/08/03,112.56,134.5182,276.1449,19.7697,348.5051,143.7718,236.58,168.312,192.2328,399.2675,1547.6743,271.4109
2021/08/04,118.77,134.0179,275.5582,20.2277,356.1254,143.3717,236.9733,167.736,191.0406,408.9359,1525.2905,272.9855
2021/08/05,112.35,135.1346,278.4532,20.5898,360.1438,143.4791,238.21,168.7995,191.2393,393.001,1503.1716,269.246
2021/08/06,110.11,134.6258,278.3955,20.3195,360.6795,142.7951,233.0333,167.247,192.2328,406.0712,1478.3993,272.0014
2021/08/09,107.58,135.7907,277.3087,20.2486,358.7944,142.7462,237.92,167.0935,187.4642,413.2329,1498.5713,269.0491
2021/08/10,106.48,135.6856,275.491,19.8904,358.3181,142.2675,236.6633,166.034,191.6367,435.2554,1591.6458,280.6613
2021/08/11,107.68,135.1619,275.9814,19.654,357.1572,142.5215,235.94,164.6055,189.9478,433.2859,1548.736,277.1187
2021/08/12,106.5,136.0694,278.7321,19.8595,359.8263,145.4822,240.75,165.175,187.4642,431.4954,1495.2091,271.8046
2021/08/13,110.55,136.5985,281.6558,20.1419,360.3522,145.6874,239.0567,164.6985,182.795,420.9318,1504.092,269.6396
2021/08/16,107.48,137.1758,283.3391,19.9044,363.7058,147.6611,228.7233,164.9495,179.2185,406.2502,1503.3488,259.4052
2021/08/17,107.56,135.5412,281.8771,19.4135,355.6589,146.7524,221.9033,162.098,170.6749,389.4201,1446.5487,246.0215
2021/08/18,103.44,134.3387,280.1522,18.9965,352.6823,143.0101,229.6633,160.061,170.4762,390.4944,1433.2775,249.3674
2021/08/19,103.7,134.5678,285.9724,19.7528,352.3549,143.3423,224.49,159.3875,161.0384,377.0661,1433.2507,242.6756
2021/08/20,104.65,136.303,293.2863,20.7684,356.5718,144.7982,226.7533,159.9975,156.8659,380.826,1369.5764,237.5584
2021/08/23,108.77,138.8935,293.5657,21.9078,360.5208,146.2834,235.4333,163.2935,151.1039,388.3459,1389.2085,239.7234
2021/08/24,107.65,140.1036,291.6096,21.7432,362.664,146.1954,236.1633,165.289,165.4096,422.5432,1437.8604,275.5441
2021/08/25,108.3,140.9143,291.0219,22.1622,365.5216,144.9643,237.0667,164.959,163.0253,424.8708,1473.1084,289.3213
2021/08/26,107.27,140.2811,288.2081,22.0176,361.5428,144.1631,233.72,165.8,161.1377,422.3642,1411.1591,291.8799
2021/08/27,111.4,142.8236,288.8152,22.5843,369.7286,145.1988,237.3067,167.4815,154.879,417.53,1412.0703,299.9494
2021/08/30,111.32,143.4053,292.5443,22.6361,377.696,149.6153,243.6367,171.0785,157.1639,416.9929,1403.1964,293.6513
2021/08/31,110.72,143.5114,290.8966,22.3378,376.426,148.3549,245.24,173.5395,164.4161,430.7792,1378.4237,301.524
2021/09/01,109.99,144.0251,290.8484,22.3937,379.0752,149.0193,244.6967,173.95,164.1181,437.2248,1435.0559,306.4444
2021/09/02,109.2,142.1125,290.1931,22.3488,372.3579,150.1332,244.13,173.156,169.8801,444.0284,1432.2158,309.9871
2021/09/03,109.92,142.5612,290.1835,22.7948,373.3303,150.7683,244.5233,173.9025,163.82,436.8667,1467.092,307.2317
2021/09/06,,,,,,,,,166.8997,452.0854,1478.1073,311.3648
2021/09/07,109.15,143.0978,289.2585,22.6142,379.2042,153.1036,250.9733,175.4645,168.8867,461.4853,1476.6298,312.3489
2021/09/08,106.17,142.5131,289.2874,22.2919,374.6301,151.5598,251.29,176.275,169.7807,469.5422,1444.8673,318.2535
2021/09/09,106.15,142.3644,286.435,22.1302,375.0568,150.5436,251.62,174.208,159.9456,429.705,1445.7347,300.3431
2021/09/10,105.2,139.7212,284.951,22.4306,375.7414,145.5603,245.4233,173.4575,166.8004,438.6572,1470.9497,316.0884
2021/09/13,104.8,141.1658,286.1844,22.1053,373.5783,146.1271,247.6667,172.8585,159.7469,427.9146,1463.3585,308.2158
2021/09/14,105.73,141.376,288.8826,22.1951,373.5982,144.7298,248.1633,172.5,157.2633,423.2594,1466.0129,308.6094
2021/09/15,105.6,143.2456,293.7296,22.2939,371.0085,145.619,251.9433,173.7895,152.9914,405.8922,1429.5083,290.3054
2021/09/16,106.22,142.4328,294.1151,22.1951,370.1552,145.3845,252.33,174.412,150.5078,403.7437,1449.2646,289.1245
2021/09/17,103.88,139.6458,288.9597,21.8538,361.8802,142.7169,253.1633,173.126,153.8855,413.412,1491.6703,302.5081
2021/09/20,101.55,137.5824,283.5924,21.0685,352.9304,139.6683,243.39,167.7865,150.5078,406.6083,,289.9118
2021/09/21,102.82,137.8933,284.0741,21.2012,354.6966,140.1471,246.46,167.1815,147.7262,402.8484,,286.1722
2021/09/22,104.38,139.1336,287.7166,21.8947,340.5376,142.5118,250.6467,169.0025,,,1448.9282,
2021/09/23,106.15,140.0584,288.6609,22.4346,343.2663,143.4693,251.2133,170.8,147.4281,414.6653,1446.5487,291.6831
2021/09/24,105.8,141.0492,288.4586,22.0344,350.2117,143.5573,258.13,171.276,143.355,411.9796,1498.7482,287.55
2021/09/27,108.16,139.9156,283.4671,21.6143,350.8269,142.0427,263.7867,170.29,140.9707,415.9186,1641.1913,287.7468
2021/09/28,101.52,134.7166,273.2045,20.6553,337.9975,138.662,259.1867,165.798,149.9117,420.5738,1612.0479,294.4386
2021/09/29,100.35,133.2522,273.6671,20.4737,336.9657,139.5609,260.4367,165.056,147.3288,416.2767,1610.2253,289.1245
2021/09/30,102.9,132.5802,271.6627,20.6723,336.7474,138.2613,258.4933,164.252,141.2687,413.0539,1619.0729,278.6932
2021/10/01,102.45,135.4237,278.5815,20.6982,340.3393,139.385,258.4067,164.163,,,,
2021/10/04,100.34,132.5638,272.8095,19.6904,323.6899,135.9553,260.51,159.489,136.1028,409.115,,270.23
2021/10/05,101.81,134.908,278.2539,20.4079,330.3674,137.8802,260.1967,161.05,134.4139,402.8484,,271.2142
2021/10/06,103.64,136.4374,282.4457,20.6563,331.0422,138.7499,260.9167,163.1005,136.4008,399.6256,,268.8524
2021/10/07,106.45,138.0838,284.1223,21.0305,326.6566,140.0103,264.5367,165.1215,146.3353,422.0061,,285.385
2021/10/08,105.06,138.6396,284.1223,20.7871,327.4801,139.6292,261.83,164.431,154.4816,431.3164,1627.5663,291.4863
2021/10/11,104.68,137.7753,283.525,20.6513,322.9159,139.5413,263.98,162.315,166.7011,444.0284,1651.9143,306.6412
2021/10/12,105.04,135.3305,282.224,20.6274,321.249,138.2711,268.5733,162.3665,160.2436,432.5697,1655.3381,299.5558
2021/10/13,109.16,136.4542,285.5291,20.8948,322.013,137.6848,270.36,164.214,,,1707.458,
2021/10/14,111.99,139.994,291.7349,21.7001,325.972,140.4696,272.7733,164.993,,,1690.7365,
2021/10/15,112.12,140.2092,293.1418,21.8159,322.2314,141.5249,281.01,170.451,160.7404,443.6704,1696.0184,309.7903
2021/10/18,116.43,141.6076,296.1098,22.1751,332.7289,143.1957,290.0367,172.337,161.8332,444.9237,1592.5304,312.7426
2021/10/19,116.33,142.0629,297.0155,22.243,337.3427,145.3552,288.09,172.2075,163.7207,446.7141,1603.3068,317.8598
2021/10/20,116.39,140.6069,296.2254,22.0564,338.1266,145.8437,288.6,170.753,174.6487,456.1139,1628.8048,325.9293
2021/10/21,119.33,140.7229,299.4536,22.6441,339.218,146.0586,298.0,171.7505,172.7611,452.5331,1631.459,321.7961
2021/10/22,119.82,136.4389,297.9117,22.6781,322.0824,145.2868,303.2267,166.7775,173.2578,456.1139,1681.8892,319.828
2021/10/25,122.36,136.3203,296.9192,23.1171,326.1307,145.2379,341.62,166.0185,172.8605,452.0854,1657.1429,319.828
2021/10/26,122.93,138.1665,298.8271,24.6649,313.351,145.9023,339.4767,168.8035,168.3899,449.3998,1646.5439,320.4185
2021/10/27,122.28,145.0189,311.412,24.3994,309.7889,145.4431,345.9533,169.6245,163.4227,435.9715,1609.3406,307.6253
2021/10/28,121.16,144.6534,312.549,24.8884,314.4523,149.0779,359.0133,172.3285,164.1181,437.0458,1615.0824,307.6253
2021/10/29,120.23,146.8324,319.5546,25.5131,321.0506,146.3714,371.3333,168.6215,161.9325,430.6002,1615.6044,305.4603
2021/11/01,125.23,142.3207,317.3864,25.7725,327.4106,145.5506,402.8633,165.9055,158.4554,420.3947,1595.1847,301.524
2021/11/02,127.63,144.2403,321.0096,26.3453,325.5254,146.5863,390.6667,165.6375,160.5417,415.3815,1596.6356,309.1999
2021/11/03,130.53,145.3963,321.848,26.5419,329.0378,148.0227,404.62,169.2,159.5482,419.8576,1561.5646,311.3648
2021/11/04,137.5,147.0521,324.1992,29.7381,333.2349,147.5048,409.97,173.85,164.5155,430.4212,1596.2465,318.6471
2021/11/05,136.34,147.6318,323.8329,29.6892,338.4738,148.0332,407.3633,175.9495,158.8528,418.4252,1610.172,304.8698
2021/11/08,150.16,147.8094,324.7291,30.739,335.9834,147.2112,387.6467,174.449,156.2698,415.2024,1610.3138,300.7367
2021/11/09,148.92,147.6978,323.727,30.5923,332.7586,147.5733,341.1667,178.8115,156.0712,415.3815,1583.692,296.8004
2021/11/10,139.87,144.6976,318.7643,29.3969,325.0889,144.7453,355.9833,174.1025,160.1443,432.9278,1551.8236,303.0985
2021/11/11,146.01,144.5716,320.335,30.3259,325.1881,144.6964,354.5033,173.625,162.1312,427.5564,1565.6344,308.4126
2021/11/12,147.89,147.4593,324.4689,30.3259,338.2357,146.7709,344.4733,176.2575,161.3364,434.3601,1569.3326,324.3548
2021/11/15,146.49,147.2351,323.8427,29.9617,344.8538,146.7806,337.7967,177.284,160.4423,440.2686,1558.1497,330.4561
2021/11/16,152.45,146.6638,327.1575,30.1393,340.2896,147.7592,351.5767,177.035,164.1181,449.8474,1599.6083,332.6211
2021/11/17,151.34,146.8334,327.3794,29.1993,338.1166,150.1958,363.0033,177.45,163.7207,455.6664,1588.1067,329.6688
2021/11/18,155.02,148.6102,329.455,31.6082,336.0529,154.4818,365.46,184.803,154.9783,444.7446,1585.4528,317.8598
2021/11/19,155.41,147.7057,331.2313,32.9154,342.6113,157.1042,379.02,183.8285,138.3877,444.0284,1617.6661,346.7919
2021/11/22,152.52,145.1027,328.0649,31.8886,338.3548,157.5642,385.6233,178.6285,136.2021,442.5961,1640.5454,353.4837
2021/11/23,149.92,144.587,325.9893,31.679,334.624,157.9458,369.6767,179.002,132.129,430.7792,1677.8459,349.1537
2021/11/24,157.8,144.9222,326.2114,32.6051,338.4044,158.4644,372.0,179.0205,130.9368,422.7223,1717.2788,346.7919
2021/11/25,,,,,,,,,134.5132,427.7355,1730.5764,348.7601
2021/11/26,154.81,141.0175,318.2664,31.4365,330.5262,153.4445,360.64,175.228,128.2545,414.8443,1717.2876,340.4938
2021/11/29,161.91,144.3376,324.9757,33.3056,335.398,156.8009,378.9967,178.0785,129.1486,413.9491,1756.2074,345.0206
2021/11/30,158.37,140.7343,319.1448,32.6071,321.9336,161.7523,381.5867,175.3535,126.4663,411.2635,1708.2277,334.3925
2021/12/01,149.11,139.8953,318.6525,31.3725,308.1816,161.2337,365.0,172.186,124.8768,419.6785,1710.1919,335.967
2021/12/02,150.68,141.7941,318.0829,32.0622,307.9732,160.2454,361.5333,171.868,121.7971,423.9756,1711.0854,336.5575
2021/12/03,144.01,140.8375,311.8272,30.632,304.4508,158.3666,338.3233,169.4895,118.618,414.1282,1744.5995,316.4821
2021/12/06,139.06,141.9815,314.8971,29.9773,315.395,161.7719,336.3367,171.3685,111.9619,400.8789,1740.5474,301.1303
2021/12/07,144.85,146.0623,323.3249,32.3626,320.2964,167.5061,350.5833,176.1645,125.6715,415.2024,1730.4349,302.1144
2021/12/08,145.24,146.9718,323.3731,31.7627,327.9861,171.3224,356.32,176.158,119.8102,418.0672,1807.522,302.1144
2021/12/09,138.1,146.4283,321.5679,30.4294,327.252,170.8135,334.6,174.171,122.5919,423.0804,1846.0524,306.0508
2021/12/10,138.55,146.7883,330.6811,30.138,327.1824,175.5986,339.01,172.212,120.4062,414.8443,1849.1047,307.2317
2021/12/13,133.8,144.6311,327.6497,28.105,331.8855,171.9683,322.1367,169.5675,120.3069,417.709,1874.0546,305.6572
2021/12/14,135.6,142.7273,316.9727,28.2807,331.1413,170.5885,319.5033,169.0915,117.9226,411.6216,1902.1895,299.5558
2021/12/15,146.5,145.2406,323.0642,30.3985,338.9998,175.4518,325.33,173.315,120.2076,408.0407,1888.9185,294.6354
2021/12/16,138.64,143.2609,313.6518,28.3306,332.2923,168.5629,308.9733,168.871,119.9095,405.176,1874.7534,285.7786
2021/12/17,137.75,140.5632,312.5898,27.7458,331.191,167.467,310.8567,170.0175,116.2338,392.1058,1814.3346,275.7409
2021/12/20,135.8,140.4462,308.8346,27.6639,322.9159,166.1068,299.98,167.079,113.7501,384.9441,1821.6426,264.7192
2021/12/21,144.25,142.2964,315.959,29.0172,331.5978,169.2773,312.8433,170.417,113.1541,394.6124,1803.2751,269.0491
2021/12/22,143.88,145.2148,321.6645,29.3416,327.877,171.8704,336.29,171.037,114.1475,396.5819,1811.9459,274.7569
2021/12/23,146.14,145.7122,323.1028,29.5811,332.6296,172.4967,355.6667,171.0685,112.558,413.412,1875.6471,255.4688
2021/12/24,,,,,,,,,112.2599,411.9796,1941.1971,257.0433
2021/12/27,154.36,146.6941,330.5942,30.8835,343.4845,176.4597,364.6467,169.6695,,,1886.1049,
2021/12/28,153.15,145.4846,329.4357,30.2617,343.5241,175.442,362.8233,170.661,112.7567,403.2065,1891.7317,256.6497
2021/12/29,148.26,145.4529,330.1115,29.9414,340.2698,175.5301,362.0633,169.201,109.8757,398.1933,1805.7527,251.1388
2021/12/30,145.15,145.002,327.5726,29.5272,341.6787,174.3754,356.78,168.6445,109.1803,396.94,1835.8337,255.6656
2021/12/31,143.9,143.6646,324.6764,29.3525,333.731,173.759,352.26,166.717,118.1213,408.9359,1813.7152,269.6396
2022/01/03,150.24,143.803,323.1607,30.0611,335.9041,178.1037,399.9267,170.4045,114.2469,406.2502,,266.0969
2022/01/04,144.42,143.2158,317.6195,29.2318,333.9096,175.8432,383.1967,167.522,116.1344,402.8484,1814.8035,261.1764
2022/01/05,136.15,136.6456,305.4267,27.5491,321.6459,171.1659,362.7067,164.357,113.7501,385.4812,1790.712,242.4788
2022/01/06,136.23,136.6183,303.0133,28.122,329.8713,168.3085,354.9,163.254,120.2076,391.2106,1753.7476,252.5165
2022/01/07,132.0,135.8938,303.1678,27.1929,329.2065,168.4749,342.32,162.554,127.9565,396.5819,1718.1636,264.5224
2022/01/10,132.0,137.5328,303.3898,27.3455,325.5155,168.4944,352.7067,161.486,126.7643,405.7131,1739.3973,265.9001
2022/01/11,137.31,138.5905,304.0753,27.7617,331.7664,171.3224,354.8,165.362,124.7774,411.8006,1716.8807,270.6237
2022/01/12,137.47,140.2711,307.2513,27.9434,330.6651,171.7627,368.74,165.207,132.129,430.4212,1740.2821,300.3431
2022/01/13,132.74,137.451,294.2477,26.5222,323.9379,168.4944,343.8533,161.214,131.3342,425.4079,1661.0005,288.534
2022/01/14,136.88,138.3371,299.4607,26.8885,329.3157,169.3556,349.87,162.138,128.4532,423.7965,1651.8081,282.4327
2022/01/17,,,,,,,,,127.6584,416.8138,1647.0393,279.2836
2022/01/18,131.93,134.8832,292.1721,25.8515,315.6728,166.1557,343.5033,158.9175,125.5722,405.355,1674.1653,274.56
2022/01/19,128.27,134.0089,292.8286,25.0172,317.1016,162.6624,331.8833,156.299,123.3866,408.0407,1691.6213,276.9219
2022/01/20,121.89,132.2147,291.1584,24.102,314.0951,160.9793,332.09,151.6675,130.6388,434.9727,1742.5116,295.029
2022/01/21,118.81,129.283,285.7813,23.3275,300.8094,158.9243,314.6333,142.643,126.2676,437.9242,1756.1985,301.3271
2022/01/24,116.53,129.7318,286.1096,23.3256,306.3063,158.1513,310.0,144.544,118.32,433.128,1725.4182,284.5977
2022/01/25,111.13,125.8945,278.5023,22.2796,297.8129,156.3508,306.1333,139.986,116.0351,430.5455,1719.0481,276.1346
2022/01/26,110.71,128.1737,286.4378,22.7267,292.3359,156.2627,312.47,138.8725,116.1344,436.8174,1729.665,280.2677
2022/01/27,102.6,127.9475,289.4594,21.9004,292.3458,155.8028,276.3667,139.6375,107.7894,427.0406,1738.5123,270.4268
2022/01/28,105.24,132.2579,297.5879,22.7946,299.3607,166.6743,282.1167,143.978,109.2796,424.2736,1669.5028,261.7669
2022/01/31,114.25,134.1944,300.2137,24.4373,310.8208,171.0288,312.24,149.5735,113.9488,434.6038,,275.1505
2022/02/01,116.78,136.5157,298.0706,24.589,316.5161,170.8625,310.4167,151.1935,,,,
2022/02/02,122.76,146.7868,302.6079,25.1918,320.485,172.0661,301.8867,150.6125,,,,
2022/02/03,120.08,141.9171,290.8206,23.9004,235.9087,169.1892,297.0467,138.8455,,,,
2022/02/04,123.6,142.1184,295.3482,24.2707,235.2439,168.905,307.7733,157.6395,119.6115,441.798,,280.2677
2022/02/07,123.67,138.06,290.531,24.6789,223.1588,168.1898,302.4467,157.9355,114.2469,440.8756,1652.6572,287.55
2022/02/08,128.23,138.2563,294.0159,25.0581,218.4656,171.2957,307.3333,161.4135,110.4717,433.497,1627.0354,281.055
2022/02/09,132.85,140.4313,300.4358,26.6519,230.1936,172.7164,310.6667,161.1895,118.022,445.3029,1677.4479,293.2577
2022/02/10,125.77,137.4837,291.9114,25.7727,226.2942,168.6405,301.5167,159.0035,121.3997,446.7786,1657.1165,296.9972
2022/02/11,113.18,133.1818,284.8256,23.9014,217.8405,165.2309,286.6667,153.2935,121.5984,439.9533,1636.741,293.8481
2022/02/14,114.27,134.4151,284.787,24.2188,216.0049,165.466,291.92,155.167,117.9226,435.3416,1653.2855,284.9914
2022/02/15,121.47,135.4887,290.0675,26.4423,219.2792,169.297,307.4767,156.5105,117.6246,433.497,1672.7056,285.7786
2022/02/16,117.69,136.6089,289.729,26.4583,214.8539,169.0618,307.7967,158.1005,121.6977,439.2154,1674.4132,292.4704
2022/02/17,112.37,131.4525,281.2451,24.4583,206.0927,165.466,292.1167,154.6525,122.1945,441.798,1669.4938,290.699
2022/02/18,113.83,129.334,278.5365,23.595,204.5547,163.9179,285.66,152.6015,118.7174,433.497,1687.1975,282.4327
2022/02/21,,,,,,,,,114.1475,410.8076,1660.6466,280.4645
2022/02/22,115.65,128.7494,278.3333,23.3435,200.5065,160.9982,273.8433,150.1975,110.6704,410.2542,1599.4933,270.8205
2022/02/23,109.76,126.5421,271.1264,22.3425,196.9048,156.8341,254.68,144.827,111.6639,410.4386,1616.4271,280.4645
2022/02/24,116.61,131.6033,284.9792,23.7008,205.9836,159.4501,266.9233,151.358,104.213,394.5745,1560.7771,266.8842
2022/02/25,121.06,133.3573,287.6104,24.109,208.8411,161.5175,269.9567,153.7885,104.6104,391.0696,1591.699,271.4109
2022/02/28,123.34,133.9499,289.0422,24.3365,209.3868,161.7821,290.1433,153.563,103.5176,388.4871,1584.0371,274.7569
2022/03/01,113.83,132.9626,285.3275,23.4303,201.9056,159.9008,288.1233,151.142,103.1202,397.526,1644.2701,283.22
2022/03/02,118.28,133.4684,290.3965,24.176,206.4896,163.1929,293.2967,152.0525,103.2196,390.5162,1632.2375,280.4645
2022/03/03,111.98,132.8019,286.2658,23.6709,201.3896,162.8696,279.7633,147.8985,103.7163,386.2735,1592.5304,281.6454
2022/03/04,108.41,130.8252,280.4035,22.8943,198.5022,159.8715,279.43,145.641,98.3516,371.885,1575.2781,258.2242
2022/03/07,102.95,125.3425,269.8108,21.3132,186.0103,156.0797,268.1933,137.453,95.3713,357.8656,1510.2498,243.0693
2022/03/08,105.53,126.0626,266.8506,21.4749,188.8083,154.2573,274.8,136.0145,96.2654,353.4384,1551.1248,226.7334
2022/03/09,111.05,132.3263,279.0879,22.9722,196.9544,159.6559,286.3233,139.279,95.6197,354.9141,1574.1102,231.2602
2022/03/10,106.46,131.344,276.2728,22.6168,193.69,155.3155,279.4333,146.8175,95.4706,355.0985,1587.6025,233.622
2022/03/11,104.29,128.8059,270.9329,22.0598,186.1492,151.6021,265.1167,145.5245,90.2053,339.2344,1565.1125,207.839
2022/03/14,102.25,124.9185,267.4214,21.2912,185.1768,147.5751,255.4567,141.853,80.3702,306.0304,1504.0565,177.1355
2022/03/15,109.33,128.1389,277.782,22.9312,190.5348,151.9548,267.2967,147.3665,70.7834,274.8555,1418.2371,159.3235
2022/03/16,115.37,132.188,284.7857,24.4515,202.0445,156.3638,280.0767,153.104,90.106,338.4966,1481.8938,216.1053
2022/03/17,111.69,132.7419,285.5887,24.721,206.2217,157.373,290.5333,157.239,101.332,359.7103,1521.8842,250.3515
2022/03/18,113.46,135.0096,290.6286,26.4049,214.8044,160.6651,301.7967,161.2505,97.7059,351.4093,1510.9489,239.9202
2022/03/21,115.92,134.9858,289.4001,26.6854,209.8433,162.0368,307.0533,161.4915,98.451,343.4772,1507.861,235.1966
2022/03/22,114.78,138.7215,294.1403,26.4758,214.9631,165.4072,331.3267,164.889,109.4783,357.8656,1499.6329,249.7611
2022/03/23,113.92,137.142,289.7193,25.5874,211.7979,166.7691,333.0367,163.408,116.8298,358.7879,1550.2311,247.9897
2022/03/24,120.53,140.4115,294.1789,28.0988,217.8603,170.5511,337.9733,163.6495,113.0547,337.5742,1522.5742,237.7552
2022/03/25,119.67,140.5117,293.7726,27.6417,220.0928,171.188,336.88,164.7735,106.6966,328.7198,1495.2091,225.1589
2022/03/28,120.24,140.296,300.5636,28.1677,221.849,172.0502,363.9467,168.9905,110.3724,337.9432,1469.375,221.2226
2022/03/29,123.23,141.3374,305.1199,28.6039,228.0702,175.3423,366.5233,169.315,112.7567,347.9044,1474.8602,234.6061
2022/03/30,119.22,140.775,303.6205,27.6397,226.0759,174.1763,364.6633,166.301,113.1541,351.0403,1530.6871,234.2125
2022/03/31,109.34,137.9275,298.2516,27.2364,220.6286,171.0802,359.2,162.9975,111.3658,345.1374,1520.8665,230.2762
2022/04/01,108.19,139.0016,299.3254,26.6635,223.0993,170.7863,361.53,163.56,108.9816,349.3801,1574.8446,225.3557
2022/04/04,110.53,141.7995,304.6943,27.3103,232.0688,174.8327,381.8167,168.3465,112.9554,359.7103,,242.6756
2022/04/05,106.82,139.4386,300.7377,25.8839,230.0348,171.5211,363.7533,164.055,,,,
2022/04/06,103.67,135.4287,289.729,24.3626,221.5613,168.3564,348.5867,158.756,106.8953,351.4093,1561.5646,231.0634
2022/04/07,103.72,134.7746,291.538,24.164,221.2141,168.6601,352.42,157.7845,104.511,345.3219,1561.5646,223.5844
2022/04/08,101.0,132.1949,287.2816,23.077,220.5989,166.6515,341.83,154.4605,103.1202,340.8946,1578.3749,218.8607
2022/04/11,97.37,127.7675,275.9536,21.8772,214.7746,162.3993,325.31,151.122,97.8549,326.1373,1521.7515,211.9721
2022/04/12,95.1,126.6676,272.8579,21.4649,212.4726,164.2707,328.9833,150.7875,98.3516,337.9432,1576.6051,220.6321
2022/04/13,97.74,128.8292,278.2365,22.1627,213.316,166.9553,340.79,155.541,97.8549,344.584,1565.1035,224.1748
2022/04/14,93.06,125.6912,270.7007,21.2194,208.5435,161.9486,328.3333,151.7065,94.8746,345.3219,1600.4933,222.7971
2022/04/15,,,,,,,,,,,1597.83,
2022/04/18,93.89,126.6299,271.3683,21.7434,209.1289,161.733,334.7633,152.785,,,1584.4086,
2022/04/19,96.93,128.9433,275.9923,22.1577,215.618,164.0159,342.7167,158.1155,90.9008,335.7296,1583.9485,218.6639
2022/04/20,94.02,126.9904,277.0176,21.443,198.8595,163.8493,325.7333,153.998,90.106,333.8849,1589.8765,217.2862
2022/04/21,89.85,123.7914,271.6487,20.1463,186.6056,163.0557,336.26,148.296,87.3243,320.9722,1574.8181,203.1154
2022/04/22,88.14,118.6548,265.09,19.4795,182.6765,158.5193,335.0167,144.35,86.0825,314.1469,1568.6426,205.0835
2022/04/25,90.69,122.0651,271.5617,19.8658,185.534,159.5873,332.6733,146.074,81.314,301.9721,1511.1344,197.6045
2022/04/26,85.16,117.6774,261.4042,18.7539,179.5411,153.6302,292.14,139.391,84.344,309.7198,1532.793,208.8231
2022/04/27,84.91,113.3576,273.9801,18.3815,173.5878,153.4049,293.8367,138.167,83.9963,308.7974,1588.0359,216.3022
