ticker,AAPL,ABBV
name,Apple Inc.,AbbVie Inc.
2019/05/06,49.7233,59.5182
2019/05/07,48.3830,58.5345
2019/05/08,48.3925,58.5646
2019/05/09,47.8725,58.5045
2019/05/10,47.2094,58.1591
2019/05/13,44.4656,57.7235
2019/05/14,45.1695,58.9025
2019/05/15,45.7106,59.1578
2019/05/16,45.5094,59.6985
2019/05/17,45.2509,59.6684
2019/05/20,43.8359,59.9388
2019/05/21,44.6763,60.7347
2019/05/22,43.7617,61.2679
2019/05/23,43.0147,60.9375
2019/05/24,42.8495,60.1190
2019/05/28,42.6723,58.5946
2019/05/29,42.4688,58.6171
2019/05/30,42.6890,58.2792
2019/05/31,41.9157,57.6034
2019/06/03,41.4919,56.8450
2019/06/04,43.0099,57.6334
2019/06/05,43.7042,57.8662
2019/06/06,44.3458,57.8737
2019/06/07,45.5262,58.1441
2019/06/10,46.1080,57.7836
2019/06/11,46.6419,58.6997
2019/06/12,46.4935,59.0001
2019/06/13,46.4839,59.2855
2019/06/14,46.1463,59.0902
2019/06/17,46.4216,59.0602
2019/06/18,47.5134,58.7598
2019/06/19,47.3746,58.2792
2019/06/20,47.7552,58.8274
2019/06/21,47.5924,59.1578
2019/06/24,47.5445,58.9100
2019/06/25,46.8239,49.3357
2019/06/26,47.8366,51.0628
2019/06/27,47.8223,52.5647
2019/06/28,47.3865,54.6072
2019/07/01,48.2556,55.1178
2019/07/02,48.5381,55.7411
2019/07/03,48.9404,56.2893
2019/07/05,48.8973,54.8100
2019/07/08,47.8893,53.4808
2019/07/09,48.1814,53.4958
2019/07/10,48.6579,53.8037
2019/07/11,48.3035,53.4958
2019/07/12,48.6746,53.5797
2019/07/15,49.1319,53.5721
2019/07/16,48.9619,52.7258
2019/07/17,48.6866,52.0854
2019/07/18,49.2397,52.0321
2019/07/19,48.5046,52.2532
2019/07/22,49.6132,51.8415
2019/07/23,50.0010,51.6357
2019/07/24,49.9603,51.4298
2019/07/25,49.5653,50.8199
2019/07/26,49.7377,51.6585
2019/07/29,50.2021,51.2163
2019/07/30,49.9867,51.2163
2019/07/31,51.0066,50.7894
2019/08/01,49.9029,50.1643
2019/08/02,48.8470,49.8212
2019/08/05,46.2900,49.7297
2019/08/06,47.1663,49.3790
2019/08/07,47.6547,49.1427
2019/08/08,48.7057,49.8974
2019/08/09,48.3044,49.9965
2019/08/12,48.1818,49.1960
2019/08/13,50.2222,49.5620
2019/08/14,48.7274,48.4108
2019/08/15,48.4846,48.0144
2019/08/16,49.6286,49.1198
2019/08/19,50.5539,50.7437
2019/08/20,50.5563,50.6293
2019/08/21,51.1043,51.4908
2019/08/22,51.0610,51.4756
2019/08/23,48.7009,50.2939
2019/08/26,49.6262,50.6674
2019/08/27,49.0662,50.0651
2019/08/28,49.3955,50.3701
2019/08/29,50.2318,50.4845
2019/08/30,50.1670,50.1185
2019/09/03,49.4363,49.8593
2019/09/04,50.2751,50.6064
2019/09/05,51.2581,51.1020
2019/09/06,51.2533,51.5518
2019/09/09,51.4720,50.8504
2019/09/10,52.0800,51.9787
2019/09/11,53.7359,52.9774
2019/09/12,53.6157,53.9990
2019/09/13,52.5727,53.7550
2019/09/16,52.8491,53.8084
2019/09/17,53.0413,54.5860
2019/09/18,53.5388,54.3345
2019/09/19,53.1038,54.6394
2019/09/20,52.3275,55.1883
2019/09/23,52.5655,55.6000
2019/09/24,52.3155,55.6152
2019/09/25,53.1206,54.9596
2019/09/26,52.8467,56.4386
2019/09/27,52.5895,57.0638
2019/09/30,53.8272,57.7270
2019/10/01,53.9762,55.8287
2019/10/02,52.6232,54.9901
2019/10/03,53.0702,56.3014
2019/10/04,54.5578,56.9189
2019/10/07,54.5698,56.6673
2019/10/08,53.9306,56.0574
2019/10/09,54.5626,55.8821
2019/10/10,55.2981,56.7588
2019/10/11,56.7689,56.9522
2019/10/14,56.6872,57.0527
2019/10/15,56.5550,57.6251
2019/10/16,56.3267,57.8185
2019/10/17,56.5454,58.1201
2019/10/18,56.8170,59.1412
2019/10/21,57.8023,59.7909
2019/10/22,57.6701,60.2318
2019/10/23,58.4440,60.1390
2019/10/24,58.5401,59.4041
2019/10/25,59.2611,59.1953
2019/10/28,59.8548,60.5876
2019/10/29,58.4704,60.6959
2019/10/30,58.4632,61.6163
2019/10/31,59.7851,61.5312
2019/11/01,61.4818,63.2329
2019/11/04,61.8856,64.1921
2019/11/05,61.7966,63.3025
2019/11/06,61.8231,63.4882
2019/11/07,62.5366,63.4340
2019/11/08,62.7077,65.9092
2019/11/11,63.2043,66.2573
2019/11/12,63.1465,66.8606
2019/11/13,63.7515,67.0308
2019/11/14,63.3104,67.7810
2019/11/15,64.0625,68.5545
2019/11/18,64.3855,68.6319
2019/11/19,64.1902,68.8562
2019/11/20,63.4429,67.4485
2019/11/21,63.1585,66.9225
2019/11/22,63.1031,66.5589
2019/11/25,64.2095,67.8816
2019/11/26,63.7081,67.8507
2019/11/27,64.5639,68.3225
2019/11/29,64.4217,67.8584
2019/12/02,63.6768,67.3170
2019/12/03,62.5414,66.4816
2019/12/04,63.0934,67.4485
2019/12/05,64.0191,67.0772
2019/12/06,65.2557,67.2783
2019/12/09,64.3421,66.8606
2019/12/10,64.7181,66.9534
2019/12/11,65.2701,67.0617
2019/12/12,65.4365,68.6319
2019/12/13,66.3260,67.9435
2019/12/16,67.4613,69.1733
2019/12/17,67.5939,69.6761
2019/12/18,67.4324,69.0960
2019/12/19,67.4999,68.6629
2019/12/20,67.3601,69.0650
2019/12/23,68.4593,69.8076
2019/12/24,68.5244,69.4982
2019/12/26,69.8839,69.4827
2019/12/27,69.8574,68.9954
2019/12/30,70.2720,68.4695
2019/12/31,70.7855,68.4849
2020/01/02,72.4005,69.2662
2020/01/03,71.6966,68.6087
2020/01/06,72.2679,69.1501
2020/01/07,71.9280,68.7557
2020/01/08,73.0851,69.2430
2020/01/09,74.6375,69.7767
2020/01/10,74.8062,68.8872
2020/01/13,76.4044,68.4695
2020/01/14,75.3727,69.1437
2020/01/15,75.0497,69.9746
2020/01/16,75.9898,69.9746
2020/01/17,76.8311,68.9869
2020/01/21,76.3104,68.9790
2020/01/22,76.5828,68.3675
2020/01/23,76.9516,66.8467
2020/01/24,76.7298,65.4905
2020/01/27,74.4736,65.8668
2020/01/28,76.5804,65.6708
2020/01/29,78.1834,65.2239
2020/01/30,78.0701,64.1108
2020/01/31,74.6086,63.5150
2020/02/03,74.4037,64.5184
2020/02/04,76.8600,66.1333
2020/02/05,77.4868,67.9129
2020/02/06,78.3931,68.3441
2020/02/07,77.3276,72.3500
2020/02/10,77.6948,74.2785
2020/02/11,77.2261,75.2584
2020/02/12,79.0600,76.6617
2020/02/13,78.4970,74.7488
2020/02/14,78.5163,73.7297
2020/02/18,77.0787,73.3848
2020/02/19,78.1950,73.8003
2020/02/20,77.3928,73.8708
2020/02/21,75.6410,74.4431
2020/02/24,72.0480,73.0163
2020/02/25,69.6076,69.9119
2020/02/26,70.7118,69.3083
2020/02/27,66.0895,66.9643
2020/02/28,66.0509,67.1916
2020/03/02,72.2002,69.5278
2020/03/03,69.9072,68.6498
2020/03/04,73.1498,71.9266
2020/03/05,70.7771,71.0329
2020/03/06,69.8371,69.6297
2020/03/09,64.3136,66.8467
2020/03/10,68.9456,68.6184
2020/03/11,66.5510,66.5174
2020/03/12,59.9788,61.6257
2020/03/13,67.1647,66.9251
2020/03/16,58.5242,58.2234
2020/03/17,61.0975,57.2434
2020/03/18,59.6019,55.6834
2020/03/19,59.1452,55.7069
2020/03/20,55.3903,53.9509
2020/03/23,54.2136,50.5642
2020/03/24,59.6526,52.9082
2020/03/25,59.3240,53.2375
2020/03/26,62.4458,57.8784
2020/03/27,59.8604,56.9690
2020/03/30,61.5687,58.9838
2020/03/31,61.4431,59.7285
2020/04/01,58.2101,57.5570
2020/04/02,59.1814,58.8975
2020/04/03,58.3309,57.5178
2020/04/06,63.4196,59.3679
2020/04/07,62.6850,59.1014
2020/04/08,64.2894,61.5865
2020/04/09,64.7533,62.5193
2020/04/13,66.0243,62.9505
2020/04/14,69.3587,65.3454
2020/04/15,68.7256,65.0987
2020/04/16,69.2717,65.1306
2020/04/17,68.3318,66.3956
2020/04/20,66.9135,66.8252
2020/04/21,64.8451,63.9371
2020/04/22,66.7129,64.8203
2020/04/23,66.4544,65.2738
2020/04/24,68.3729,66.5070
2020/04/27,68.4212,67.3822
2020/04/28,67.3121,65.8466
2020/04/29,69.5230,66.6423
2020/04/30,70.9897,65.4011
2020/05/01,69.8468,65.9103
2020/05/04,70.8351,65.1306
2020/05/05,71.8982,67.9232
2020/05/06,72.6400,67.9630
2020/05/07,73.3915,67.0082
2020/05/08,75.1383,66.8014
2020/05/11,76.3206,69.9362
2020/05/12,75.4484,71.9730
2020/05/13,74.5374,70.7079
2020/05/14,74.9954,71.5593
2020/05/15,74.5520,72.1719
2020/05/18,76.3085,72.7766
2020/05/19,75.8676,72.5618
2020/05/20,77.3431,72.5538
2020/05/21,76.7664,74.0098
2020/05/22,77.2607,73.2778
2020/05/26,76.7373,72.1719
2020/05/27,77.0717,71.5911
2020/05/28,77.1056,71.6309
2020/05/29,77.0305,73.7314
2020/06/01,77.9778,72.1639
2020/06/02,78.3388,72.4345
2020/06/03,78.7701,72.3151
2020/06/04,78.0917,74.0257
2020/06/05,80.3158,74.6702
2020/06/08,80.7907,75.2590
2020/06/09,83.3419,76.5161
2020/06/10,85.4861,77.0969
2020/06/11,81.3818,73.4052
2020/06/12,82.0844,73.5643
2020/06/15,83.0996,74.0576
2020/06/16,85.3019,76.4285
2020/06/17,85.1832,76.1739
2020/06/18,85.2171,76.5638
2020/06/19,84.7301,76.9457
2020/06/22,86.9470,77.3913
2020/06/23,88.8029,77.4231
2020/06/24,87.2353,75.6966
2020/06/25,88.3934,77.1685
2020/06/26,85.6775,76.4842
2020/06/29,87.6521,76.7309
2020/06/30,88.3837,78.1153
2020/07/01,88.2166,78.8791
2020/07/02,88.2166,78.6722
2020/07/06,90.5764,78.7757
2020/07/07,90.2953,79.0462
2020/07/08,92.3983,78.9905
2020/07/09,92.7957,77.9243
2020/07/10,92.9580,77.0412
2020/07/13,92.5291,77.8607
2020/07/14,94.0604,79.6244
2020/07/15,94.7073,80.9210
2020/07/16,93.5419,80.4700
2020/07/17,93.3529,81.2029
2020/07/20,95.3202,80.1640
2020/07/21,94.0046,78.4405
2020/07/22,94.2687,78.6821
2020/07/23,89.9779,78.9479
2020/07/24,89.7550,78.2070
2020/07/27,91.8823,78.2472
2020/07/28,90.3729,77.8848
2020/07/29,92.1052,78.1264
2020/07/30,93.2196,77.3453
2020/07/31,102.9787,76.4352
2020/08/03,105.5735,77.2647
2020/08/04,106.2786,75.9359
2020/08/05,106.6637,75.0984
2020/08/06,110.3852,74.5507
2020/08/07,107.8755,74.8326
2020/08/10,109.4435,74.3977
2020/08/11,106.1886,74.6313
2020/08/12,109.7177,76.9184
2020/08/13,111.6594,76.2500
2020/08/14,111.5599,76.5641
2020/08/17,111.2687,77.5949
2020/08/18,112.1959,77.0312
2020/08/19,112.3366,77.3936
2020/08/20,114.8293,76.6688
2020/08/21,120.7468,76.3949
2020/08/24,122.1909,76.1131
2020/08/25,121.1885,75.7507
2020/08/26,122.8366,75.9842
2020/08/27,121.3681,75.9440
2020/08/28,121.1715,75.8393
2020/08/31,125.2807,77.1278
2020/09/01,130.2710,74.2849
2020/09/02,127.5720,75.6621
2020/09/03,117.3584,73.9870
2020/09/04,117.4361,73.9870
2020/09/08,109.5333,72.6581
2020/09/09,113.9022,73.7937
2020/09/10,110.1837,72.1991
2020/09/11,108.7372,72.2394
2020/09/14,111.9992,72.8756
2020/09/15,112.1740,73.2139
2020/09/16,108.8633,72.3038
2020/09/17,107.1255,72.1830
2020/09/18,103.7275,72.5696
2020/09/21,106.8731,71.7481
2020/09/22,108.5527,71.3535
2020/09/23,103.9993,70.1777
2020/09/24,105.0673,69.1871
2020/09/25,109.0090,69.4448
2020/09/28,111.6109,70.2904
2020/09/29,110.7663,69.9764
2020/09/30,112.4361,70.5401
2020/10/01,113.3876,70.1777
2020/10/02,109.7274,69.3562
2020/10/05,113.1060,70.8139
2020/10/06,109.8634,69.1710
2020/10/07,111.7274,70.1213
2020/10/08,111.6206,70.3388
2020/10/09,113.5624,70.6287
2020/10/12,120.7759,71.1280
2020/10/13,117.5720,70.7334
2020/10/14,117.6594,70.2599
2020/10/15,117.1934,69.5742
2020/10/16,115.5526,70.4232
2020/10/19,112.6012,68.8232
2020/10/20,114.0866,68.7742
2020/10/21,113.4653,67.6641
2020/10/22,112.3779,68.8232
2020/10/23,111.6886,68.8477
2020/10/26,111.6983,68.5049
2020/10/27,113.2031,67.5171
2020/10/28,107.9604,65.7049
2020/10/29,111.9604,65.8518
2020/10/30,105.6886,69.4681
2020/11/02,105.6012,72.0395
2020/11/03,107.2226,71.8027
2020/11/04,111.6012,77.1414
2020/11/05,115.5623,76.4802
2020/11/06,115.4310,75.7945
2020/11/09,113.1261,77.6476
2020/11/10,112.7857,80.7087
2020/11/11,116.2090,80.1210
2020/11/12,115.9368,79.6720
2020/11/13,115.9854,80.8475
2020/11/16,116.9968,80.2924
2020/11/17,116.1118,80.9863
2020/11/18,114.7892,80.5863
2020/11/19,115.3824,81.3618
2020/11/20,114.1181,82.3168
2020/11/23,110.7239,83.4107
2020/11/24,112.0077,84.8637
2020/11/25,112.8441,85.0597
2020/11/27,113.3887,85.6229
2020/11/30,115.7812,85.3698
2020/12/01,119.3504,84.9290
2020/12/02,119.7005,85.7045
2020/12/03,119.5643,85.5005
2020/12/04,118.8933,87.5739
2020/12/07,120.3521,86.3984
2020/12/08,120.9648,87.9086
2020/12/09,118.4362,88.7086
2020/12/10,119.8561,87.7453
2020/12/11,119.0489,86.8066
2020/12/14,118.4362,85.0597
2020/12/15,124.3687,83.9331
2020/12/16,124.3006,85.4188
2020/12/17,125.1662,85.6229
2020/12/18,123.1822,85.2637
2020/12/21,124.7091,84.6597
2020/12/22,128.2589,83.9168
2020/12/23,127.3641,84.3087
2020/12/24,128.3464,84.2923
2020/12/28,132.9368,84.4474
2020/12/29,131.1668,85.4678
2020/12/30,130.0483,85.9331
2020/12/31,129.0466,87.4678
2021/01/04,125.8567,86.0474
2021/01/05,127.4127,86.9372
2021/01/06,123.1239,86.1862
2021/01/07,127.3252,87.1086
2021/01/08,128.4242,87.5657
2021/01/11,125.4385,88.9943
2021/01/12,125.2634,89.6147
2021/01/13,127.2961,91.7942
2021/01/14,125.3704,92.1906
2021/01/15,123.6490,91.2739
2021/01/19,124.3201,92.6449
2021/01/20,128.4048,93.0082
2021/01/21,133.1118,91.8851
2021/01/22,135.2515,91.5547
2021/01/25,138.9957,91.2574
2021/01/26,139.2292,89.8535
2021/01/27,138.1594,84.8901
2021/01/28,133.3258,86.0628
2021/01/29,128.3367,84.6340
2021/02/01,130.4568,84.4854
2021/02/02,131.2835,85.4516
2021/02/03,130.2623,88.3256
2021/02/04,133.6176,89.6305
2021/02/05,133.2036,89.7956
2021/02/08,133.3498,88.2348
2021/02/09,132.4732,87.0455
2021/02/10,131.8692,85.9306
2021/02/11,131.6160,85.6829
2021/02/12,131.8498,86.2527
2021/02/16,129.7265,86.0545
2021/02/17,127.4376,87.7805
2021/02/18,126.3370,87.5906
2021/02/19,126.4928,86.7234
2021/02/22,122.7234,88.4165
2021/02/23,122.5871,87.7640
2021/02/24,122.0903,89.7626
2021/02/25,117.8437,88.6395
2021/02/26,118.1067,88.9781
2021/03/01,124.4669,89.5314
2021/03/02,121.8663,89.0689
2021/03/03,118.8859,88.1274
2021/03/04,117.0061,87.2520
2021/03/05,118.2625,88.1191
2021/03/08,113.3341,87.6319
2021/03/09,117.9411,88.1935
2021/03/10,116.8600,89.1928
2021/03/11,118.7885,89.0854
2021/03/12,117.8827,89.3745
2021/03/15,120.7657,91.0592
2021/03/16,122.3046,91.5382
2021/03/17,121.5157,86.7482
2021/03/18,117.3957,85.6994
2021/03/19,116.8697,85.4103
2021/03/22,120.1813,87.4585
2021/03/23,119.3534,86.5830
2021/03/24,116.9671,85.1130
2021/03/25,117.4541,85.7902
2021/03/26,118.0580,87.5245
2021/03/29,118.2333,88.1439
2021/03/30,116.7821,88.1935
2021/03/31,118.9736,89.3745
2021/04/01,119.8015,89.6222
2021/04/05,122.6260,87.6567
2021/04/06,122.9280,87.0290
2021/04/07,124.5740,86.8886
2021/04/08,126.9700,87.6236
2021/04/09,129.5414,88.8129
2021/04/12,127.8272,89.3992
2021/04/13,130.9342,89.3745
2021/04/14,128.5966,88.5218
2021/04/15,131.0024,89.3494
2021/04/16,130.6712,90.2020
2021/04/19,131.3336,90.7871
2021/04/20,129.6486,91.1382
2021/04/21,130.0284,92.6177
2021/04/22,128.5090,91.9908
2021/04/23,130.8271,93.1026
2021/04/26,131.2167,93.1109
2021/04/27,130.8953,93.1527
2021/04/28,130.1063,93.5623
2021/04/29,130.0089,92.6930
2021/04/30,128.0415,93.2029
2021/05/03,129.0934,95.8610
2021/05/04,124.5253,95.2090
2021/05/05,124.7688,96.7805
2021/05/06,126.3662,97.0313
2021/05/07,127.0394,96.7554
2021/05/10,123.7612,97.1484
2021/05/11,122.8441,96.0366
2021/05/12,119.7805,96.0951
2021/05/13,121.9270,97.4660
2021/05/14,124.3466,97.3239
2021/05/17,123.1953,97.7084
2021/05/18,121.8099,97.9759
2021/05/19,121.6538,96.8390
2021/05/20,124.2100,97.8923
2021/05/21,122.3758,97.0647
2021/05/24,124.0051,96.8892
2021/05/25,123.8100,95.7607
2021/05/26,123.7612,95.8778
2021/05/27,122.2294,93.8883
2021/05/28,121.5758,94.6239
2021/06/01,121.2538,93.7964
2021/06/02,122.0148,93.1193
2021/06/03,120.5318,93.7964
2021/06/04,122.8246,93.9218
2021/06/07,122.8343,94.4651
2021/06/08,123.6539,93.9050
2021/06/09,124.0344,95.2926
2021/06/10,123.0392,97.1650
2021/06/11,124.2490,96.4796
2021/06/14,127.3028,96.4629
2021/06/15,126.4833,96.8223
2021/06/16,126.9809,96.5716
2021/06/17,128.5809,96.0449
2021/06/18,127.2833,94.5570
2021/06/21,129.0785,95.9028
2021/06/22,130.7176,95.8778
2021/06/23,130.4444,95.2926
2021/06/24,130.1615,95.9112
2021/06/25,129.8688,94.4400
2021/06/28,131.4981,94.4567
2021/06/29,133.0104,93.8716
2021/06/30,133.6250,94.1558
2021/07/01,133.9275,95.5100
2021/07/02,136.5520,96.2706
2021/07/06,138.5618,96.7387
2021/07/07,141.0497,97.5913
2021/07/08,139.7521,97.2570
2021/07/09,141.5766,97.4492
2021/07/12,140.9814,98.3269
2021/07/13,142.0937,98.5610
2021/07/14,145.5182,99.1949
2021/07/15,144.8645,99.0428
2021/07/16,142.8254,99.3132
2021/07/19,138.9813,97.5552
2021/07/20,142.5912,98.0877
2021/07/21,141.8595,98.8822
2021/07/22,143.2254,99.3471
2021/07/23,144.9425,99.8964
2021/07/26,145.3621,99.5584
2021/07/27,143.1962,99.7020
2021/07/28,141.4497,100.2007
2021/07/29,142.0937,100.4712
2021/07/30,142.3083,98.2990
2021/08/02,141.9766,97.5805
2021/08/03,143.7718,98.2567
2021/08/04,143.3717,97.2678
2021/08/05,143.4791,97.3016
2021/08/06,142.7951,96.7353
2021/08/09,142.7462,96.4057
2021/08/10,142.2675,97.0481
2021/08/11,142.5215,96.1183
2021/08/12,145.4822,97.7411
2021/08/13,145.6873,98.4511
2021/08/16,147.6611,100.0824
2021/08/17,146.7524,101.1389
2021/08/18,143.0100,99.1357
2021/08/19,143.3423,99.6767
2021/08/20,144.7982,100.4289
2021/08/23,146.2834,100.8853
2021/08/24,146.1955,101.1558
2021/08/25,144.9643,101.7644
2021/08/26,144.1630,101.7644
2021/08/27,145.1988,101.0713
2021/08/30,149.6153,101.9081
2021/08/31,148.3549,102.0856
2021/09/01,149.0193,94.8928
2021/09/02,150.1332,94.6814
2021/09/03,150.7684,94.3433
2021/09/07,153.1037,92.1542
2021/09/08,151.5598,93.2784
2021/09/09,150.5436,90.6666
2021/09/10,145.5603,90.1680
2021/09/13,146.1271,90.8441
2021/09/14,144.7298,89.9989
2021/09/15,145.6190,91.0893
2021/09/16,145.3845,91.3513
2021/09/17,142.7169,91.0555
2021/09/20,139.6684,89.9313
2021/09/21,140.1471,90.5652
2021/09/22,142.5118,89.9398
2021/09/23,143.4693,90.7427
2021/09/24,143.5573,90.4976
2021/09/27,142.0428,91.0470
2021/09/28,138.6619,90.7258
2021/09/29,139.5609,91.9936
2021/09/30,138.2613,91.1738
2021/10/01,139.3850,92.2049
2021/10/04,135.9554,91.9007
2021/10/05,137.8802,92.5599
2021/10/06,138.7498,92.3994
2021/10/07,140.0103,93.7094
2021/10/08,139.6292,93.9715
2021/10/11,139.5413,93.2615
2021/10/12,138.2711,91.7654
2021/10/13,137.6848,91.7316
2021/10/14,140.4696,93.1688
2021/10/15,141.5249,93.5281
2021/10/18,143.1957,91.9027
2021/10/19,145.3551,91.9198
2021/10/20,145.8437,92.7411
2021/10/21,146.0587,93.0405
2021/10/22,145.2867,93.3656
2021/10/25,145.2379,92.8181
2021/10/26,145.9023,93.6650
2021/10/27,145.4431,92.7325
2021/10/28,149.0779,93.8190
2021/10/29,146.3714,98.0963
2021/11/01,145.5506,98.2161
2021/11/02,146.5863,99.6875
2021/11/03,148.0226,100.5771
2021/11/04,147.5048,100.1409
2021/11/05,148.0332,100.2435
2021/11/08,147.2112,99.2854
2021/11/09,147.5733,98.9004
2021/11/10,144.7453,99.8757
2021/11/11,144.6964,99.7730
2021/11/12,146.7709,100.0639
2021/11/15,146.7807,99.9527
2021/11/16,147.7592,99.5934
2021/11/17,150.1958,100.3889
2021/11/18,154.4817,100.1494
2021/11/19,157.1042,99.4394
2021/11/22,157.5642,98.9347
2021/11/23,157.9458,101.6978
2021/11/24,158.4644,101.5096
2021/11/26,153.4445,99.6703
2021/11/29,156.8009,99.9954
2021/11/30,161.7523,98.6181
2021/12/01,161.2337,99.1571
2021/12/02,160.2453,99.9783
2021/12/03,158.3666,101.6721
2021/12/06,161.7719,103.8108
2021/12/07,167.5061,103.9477
2021/12/08,171.3224,104.2557
2021/12/09,170.8136,106.2061
2021/12/10,175.5986,107.3353
2021/12/13,171.9682,108.2250
2021/12/14,170.5885,108.8923
2021/12/15,175.4518,111.4073
2021/12/16,168.5629,112.7333
2021/12/17,167.4670,110.8085
2021/12/20,166.1068,111.9463
2021/12/21,169.2773,111.1678
2021/12/22,171.8704,112.9643
2021/12/23,172.4967,113.8540
2021/12/27,176.4597,114.9832
2021/12/28,175.4420,114.9661
2021/12/29,175.5301,115.7959
2021/12/30,174.3754,116.2835
2021/12/31,173.7590,115.8301
2022/01/03,178.1037,115.8472
2022/01/04,175.8433,115.6248
2022/01/05,171.1658,116.2322
2022/01/06,168.3085,115.6847
2022/01/07,168.4749,115.3853
2022/01/10,168.4944,116.6770
2022/01/11,171.3224,117.1732
2022/01/12,171.7627,117.4469
2022/01/13,168.4944,115.4071
2022/01/14,169.3556,117.4383
2022/01/18,166.1557,118.2248
2022/01/19,162.6623,116.8679
2022/01/20,160.9793,114.9836
2022/01/21,158.9243,114.0760
2022/01/24,158.1513,114.2316
2022/01/25,156.3508,115.0354
2022/01/26,156.2627,116.0208
2022/01/27,155.8028,117.5247
2022/01/28,166.6743,119.2102
2022/01/31,171.0288,118.3199
2022/02/01,170.8625,118.4150
2022/02/02,172.0661,119.8153
2022/02/03,169.1892,121.6390
2022/02/04,168.9050,121.5698
2022/02/07,168.1898,123.1948
2022/02/08,171.2957,124.0419
2022/02/09,172.7164,123.7739
2022/02/10,168.6405,123.3504
2022/02/11,165.2309,122.7454
2022/02/14,165.4660,123.6011
2022/02/15,169.2970,125.1223
2022/02/16,169.0618,126.0817
2022/02/17,165.4660,125.3038
2022/02/18,163.9179,124.4913
2022/02/22,160.9982,125.8138
2022/02/23,156.8341,126.8510
2022/02/24,159.4501,125.5632
2022/02/25,161.5175,129.2539
2022/02/28,161.7820,127.7240
2022/03/01,159.9008,127.6548
2022/03/02,163.1929,129.2798
2022/03/03,162.8696,130.0059
2022/03/04,159.8714,130.1355
2022/03/07,156.0797,129.1761
2022/03/08,154.2573,127.1881
2022/03/09,159.6559,128.6489
2022/03/10,155.3154,128.9340
2022/03/11,151.6021,128.8390
2022/03/14,147.5752,131.4666
2022/03/15,151.9548,134.7338
2022/03/16,156.3638,134.8808
2022/03/17,157.3730,137.0762
2022/03/18,160.6650,137.6034
2022/03/21,162.0368,138.3382
2022/03/22,165.4073,138.3035
2022/03/23,166.7691,136.9292
2022/03/24,170.5511,138.5369
2022/03/25,171.1880,139.4445
2022/03/28,172.0501,139.9977
2022/03/29,175.3422,140.1792
2022/03/30,174.1763,141.5362
2022/03/31,171.0801,140.1186
2022/04/01,170.7862,140.6113
2022/04/04,174.8327,139.9285
2022/04/05,171.5210,141.2596
2022/04/06,168.3564,145.9962
2022/04/07,168.6601,149.7734
2022/04/08,166.6516,151.2255
2022/04/11,162.3993,146.7914
2022/04/12,164.2707,144.6132
2022/04/13,166.9553,138.5550
2022/04/14,161.9486,141.4839
2022/04/18,161.7330,138.9124
2022/04/19,164.0159,136.2886
2022/04/20,163.8494,136.5937
2022/04/21,163.0557,138.1801
2022/04/22,158.5193,135.1031
2022/04/25,159.5873,136.2450
2022/04/26,153.6302,136.1404
2022/04/27,153.4049,137.3956
2022/04/28,160.3319,136.2537
2022/04/29,154.4630,128.0337
2022/05/02,154.7668,128.8967
2022/05/03,156.2560,130.4048
2022/05/04,162.6638,132.1394
2022/05/05,153.6008,132.6537
2022/05/06,154.3269,133.2203
2022/05/09,149.2049,131.5902
2022/05/10,151.6089,132.5752
2022/05/11,143.7493,132.4619
2022/05/12,139.8833,134.4929
2022/05/13,144.3479,133.8043
2022/05/16,142.8073,135.5215
2022/05/17,146.4379,134.9200
2022/05/18,138.1760,132.8716
2022/05/19,134.7711,132.2527
2022/05/20,135.0066,131.6338
2022/05/23,140.4230,129.0362
2022/05/24,137.7246,129.9776
2022/05/25,137.8816,132.4619
2022/05/26,141.0804,131.2502
2022/05/27,146.8304,130.7534
2022/05/31,146.0454,128.4608
2022/06/01,145.9178,127.2840
2022/06/02,148.3709,127.9204
2022/06/03,142.6504,128.2865
2022/06/06,143.3961,127.7286
2022/06/07,145.9178,130.0038
2022/06/08,145.1819,130.0996
2022/06/09,139.9618,126.7698
2022/06/10,134.5553,124.8259
2022/06/13,129.4038,121.5309
2022/06/14,130.2673,119.9619
2022/06/15,132.8872,120.3715
2022/06/16,127.6180,121.2956
2022/06/17,129.0898,120.5372
2022/06/21,133.3189,125.0612
2022/06/22,132.8087,128.6265
2022/06/23,135.6739,130.2739
2022/06/24,139.0002,132.7931
2022/06/27,139.0002,133.4905
2022/06/28,134.8594,132.9239
2022/06/29,136.6158,134.3622
2022/06/30,134.1530,133.5079
2022/07/01,136.3215,134.0658
2022/07/05,138.9021,134.1791
2022/07/06,140.2365,132.9587
2022/07/07,143.6021,132.4968
2022/07/08,144.2792,133.2377
2022/07/11,142.1499,133.5689
2022/07/12,143.1214,132.8977
2022/07/13,142.7583,132.6275
2022/07/14,145.6823,132.3635
2022/07/15,147.3504,135.1615
2022/07/18,144.3086,131.5981
2022/07/19,148.1649,131.7477
2022/07/20,150.1665,129.9440
2022/07/21,152.4332,129.9968
2022/07/22,151.1968,130.6303
2022/07/25,150.0782,132.1700
2022/07/26,148.7535,132.7419
2022/07/27,153.8461,132.9882
2022/07/28,154.3956,131.7565
2022/07/29,159.4587,126.2662
2022/08/01,158.4775,123.3716
2022/08/02,157.0056,123.5211
2022/08/03,163.0108,124.2338
2022/08/04,162.6968,122.2277
2022/08/05,162.4708,121.4535
