ticker,2800.HK,0568.HK,0883.HK,1810.HK,6869.HK,9988.HK,0700.HK,0981.HK,9992.HK,2828.HK,3690.HK,1024.HK,2689.HK,3033.HK,3317.HK,0098.HK,2577.HK,1788.HK,0138.HK,3986.HK,1428.HK,2411.HK,3988.HK,0005.HK,0941.HK,0988.HK,2377.HK,3810.HK,2318.HK,3968.HK,0980.HK,0986.HK,0857.HK,0939.HK,0175.HK,0960.HK,0316.HK,1752.HK,1357.HK,2208.HK,0664.HK,0966.HK,0613.HK,3975.HK,0971.HK,0660.HK,2097.HK,0992.HK,1138.HK,0990.HK,6970.HK,0097.HK,2432.HK,0998.HK,2382.HK,0618.HK,0018.HK,2899.HK,2313.HK,0376.HK,0020.HK,0968.HK,0091.HK,0363.HK,0012.HK,0023.HK,0090.HK,0241.HK,0754.HK,0072.HK,0036.HK,0093.HK,0683.HK,0385.HK,0076.HK,0191.HK,0016.HK,0038.HK,0384.HK,0880.HK,0112.HK,0081.HK,0003.HK,0095.HK,0168.HK,0030.HK,0688.HK,0995.HK,1377.HK,0367.HK,0039.HK,0386.HK,0014.HK,0027.HK,0085.HK,0088.HK,0034.HK,0083.HK,0094.HK,0389.HK,0019.HK,0017.HK,0086.HK,0015.HK,0032.HK,0921.HK,0961.HK,0037.HK,0996.HK,0013.HK,0380.HK,0010.HK,0022.HK,0392.HK,0388.HK,0031.HK,0011.HK,0035.HK,0989.HK,0697.HK,0006.HK,0099.HK,0381.HK,0033.HK,0699.HK,0963.HK,0092.HK,0696.HK
2016/05/24,14.3625,2.6600,4.1102,,6.7512,,140.0831,6.5000,,,,,3.8965,,,1.4701,,1.4621,7.7195,,0.3237,,1.4840,28.3502,44.7399,,,,21.3810,9.9276,2.7900,10.0082,2.8021,2.4004,3.1329,6.2034,6.2407,,,6.5684,,11.3280,0.6500,,,10.8000,,2.9649,3.5070,0.2333,,0.4143,,2.1064,22.8264,1.3169,0.2388,1.7084,28.7528,6.6700,,2.1232,2.3312,8.2436,17.2846,17.8057,0.7343,5.4200,3.0242,1.3377,6.8836,0.6624,9.2345,0.6437,2.4000,3.4377,55.4710,3.0084,7.4553,3.9157,,1.4433,6.1509,2.0018,22.4632,0.1028,14.8327,3.1674,,0.5874,0.4400,2.2531,18.5309,21.4410,1.3921,3.3122,2.5581,6.3568,0.5834,2.5500,45.8682,16.2856,2.1737,,6.9239,2.2592,,0.4200,,,0.2350,12.0110,0.0512,24.6410,136.4830,0.7153,,1.1080,14.2000,0.6191,34.5603,1.9716,62.8356,21.7003,,,7.3533,12.4938
2016/05/25,14.7197,2.7400,4.2587,,6.8113,,143.5742,6.4000,,,,,4.0028,,,1.4760,,1.4172,8.0951,,0.3283,,1.5329,29.4316,46.3890,,,,21.8359,10.2427,2.8200,10.1902,2.9114,2.4928,3.1906,6.3242,6.2738,,,6.3730,,11.6201,0.6599,,,10.7000,,3.0504,3.5216,0.2333,,0.4143,,2.1675,23.6119,1.3169,0.2388,1.7084,29.3598,6.3200,,2.0666,2.3312,8.3816,17.8114,17.8696,0.7211,5.3200,3.0022,1.3377,6.9806,0.6624,9.1958,0.6377,2.3200,3.4377,56.5297,3.0234,7.5668,3.9638,,1.4433,6.1849,1.9832,22.8308,0.1037,15.1293,3.1580,,0.5815,0.4400,2.3331,19.1073,22.0842,1.3921,3.3407,2.5800,6.4452,0.5834,2.5500,46.9807,16.6552,2.1833,,6.9906,2.3245,,0.4250,,,0.2340,12.2146,0.0515,24.8335,138.2626,0.7307,,1.1128,14.2000,0.6368,34.7647,1.9716,61.8836,21.7003,,,7.0191,12.6693
2016/05/26,14.7555,2.7400,4.3468,,6.8188,,142.9633,6.4000,,,,,4.0028,,,1.4760,,1.3851,8.3455,,0.3252,,1.5232,29.7238,46.2560,,,,21.7384,10.2690,2.7900,10.0082,2.9223,2.4928,3.2318,6.3242,6.2959,,,6.4490,,11.6201,0.6648,,,10.5000,,3.0382,3.5143,0.2333,,0.4078,,2.1816,23.1498,1.3169,0.2388,1.6934,29.2460,6.1800,,2.1445,2.2816,8.3816,17.7138,17.8377,0.7608,5.5000,3.0198,1.3377,6.6897,0.6712,9.2345,0.6437,2.3000,3.4377,56.8826,3.0084,7.5528,3.9317,,1.4433,6.2104,1.8994,22.8717,0.1028,15.1623,3.1693,,0.5934,0.4300,2.3642,19.0208,22.0842,1.3638,3.3293,2.5947,6.4231,0.5834,2.5500,47.3229,16.7014,2.1690,,6.9239,2.2984,,0.4250,,,0.2350,12.2727,0.0515,24.7694,138.0305,0.7307,,1.1128,14.0000,0.6486,34.5830,1.9716,59.9795,21.2425,,,6.9522,12.5640
2016/05/27,14.8626,2.7800,4.3793,,6.7888,,149.4219,6.5000,,,,,4.0864,,,1.4760,,1.5070,8.3455,,0.3454,,1.5378,29.7238,46.3624,,,,21.8684,10.4528,2.7500,10.0992,2.9223,2.5338,3.3060,6.4322,6.4837,,,6.3730,,11.7175,0.6599,,,10.2000,,2.9222,3.5800,0.2333,,0.4143,,2.2099,23.6119,1.3169,0.2388,1.6783,30.0425,6.2800,,2.1940,2.2816,8.4309,17.8309,17.9016,0.7608,5.5500,3.0329,1.3377,6.8836,0.6624,9.2442,0.6437,2.2200,3.4015,57.2676,3.0084,7.5528,3.9317,,1.4433,6.2699,1.8900,22.7083,0.1019,15.1953,3.3162,,0.5934,0.4250,2.3508,18.9632,22.0842,1.3850,3.3293,2.5764,6.4784,0.5672,2.5500,47.5797,16.9324,2.1642,,6.9505,2.3441,,0.4050,,,0.2330,12.2727,0.0526,25.3148,141.0480,0.7307,,1.1080,16.4000,0.6368,34.8328,1.9716,59.9795,21.5172,,,6.9522,12.8448
2016/05/30,14.8984,2.7700,4.2958,,6.7587,,148.2873,6.5000,,,,,4.1016,,,1.4760,,1.5134,8.2620,,0.3438,,1.5476,29.6946,46.8146,,,,22.0308,10.4528,2.7700,9.9172,2.9059,2.5492,3.3390,6.5339,6.5058,,,6.4599,,11.8636,0.6450,,,11.2000,,2.9039,3.5362,0.2060,,0.4207,,2.2254,24.6285,1.3169,0.2421,1.6708,29.5115,6.5200,,2.2577,2.2485,8.5394,18.1235,18.0295,0.7608,5.4700,2.9628,1.3377,6.7867,0.6712,9.2829,0.6437,2.2400,3.4015,58.3584,3.0009,7.6225,3.9959,,1.4129,6.3038,1.8621,22.3407,0.1000,15.3271,3.3444,,0.5874,0.4200,2.3775,19.0208,22.3844,1.3992,3.3807,2.5947,6.5226,0.5672,2.4900,47.6367,16.9324,2.1785,,6.9639,2.3506,,0.4250,,,0.2330,12.3891,0.0526,25.6998,141.6669,0.7229,,1.1223,14.6000,0.6427,34.3786,1.9643,60.9315,21.8834,,,6.8854,12.7044
2016/05/31,15.0770,2.9200,4.3050,,6.8639,,151.2548,6.5000,,,,,4.2687,,,1.4820,,1.5904,8.1785,,0.3485,,1.5476,29.9284,47.1338,,,,22.5507,10.4660,2.9000,10.0992,2.9331,2.5697,3.3885,6.6737,6.6604,,,6.5467,,12.2044,0.6500,,,13.1000,,2.9100,3.5581,0.2145,,0.4143,,2.2651,24.8133,1.3169,0.2421,1.6858,29.6632,6.5000,,2.2294,2.1989,8.6380,18.3966,18.3172,0.7541,5.6700,3.0066,1.3278,6.8836,0.6536,9.3892,0.6437,2.2000,3.4739,58.6471,2.9858,7.6643,3.9959,,1.4433,6.3378,1.7783,22.8308,0.1028,15.3930,3.3331,,0.5993,0.4100,2.3553,19.3090,22.3844,1.4345,3.4435,2.6531,6.5779,0.5834,2.4800,47.8079,16.9555,2.2309,,7.0039,2.3115,,0.4300,,,0.2350,12.6508,0.0519,25.9244,143.9107,0.7462,,1.1366,14.6000,0.6250,34.2197,1.9570,59.9795,21.7003,,,7.1528,12.9150
2016/06/01,15.0055,2.9500,4.3886,,6.9089,,148.7237,6.5000,,,,,4.2307,,,1.4820,,1.5775,8.1785,,0.3469,,1.5525,29.4316,48.0914,,,,22.5507,10.4397,2.9000,10.0082,2.9496,2.5646,3.3967,6.4703,6.5720,,,6.5467,,12.0096,0.6301,,,12.4000,,2.8978,3.5346,0.2248,,0.4143,,2.2502,25.0443,1.3169,0.2388,1.7009,29.5873,6.3300,,2.2577,2.2485,8.6084,18.3186,18.2532,0.7806,5.9200,3.0022,1.3278,6.6897,0.6624,9.4376,0.6437,2.2000,3.4739,58.8396,3.0382,7.6922,3.9719,,1.4493,6.3718,1.7783,22.7083,0.1046,15.4919,3.4235,,0.5993,0.4100,2.3997,19.5108,21.8698,1.4274,3.4321,2.6787,6.6221,0.5672,2.4800,48.5495,17.0479,2.2262,,7.1907,2.3115,,0.4300,,,0.2330,12.5345,0.0538,25.9244,143.6786,0.7384,,1.1271,14.8000,0.6427,33.9926,1.9570,59.9795,21.7003,,,7.0859,13.0378
2016/06/02,15.1127,2.9600,4.4071,,6.9089,,148.5491,6.6000,,,,,4.3142,,,1.4582,,1.6032,8.0116,,0.3516,,1.5672,29.5192,48.1162,,,,22.6807,10.4134,2.8600,10.1902,2.9770,2.6210,3.3967,6.4958,6.6273,,,6.5358,,11.9934,0.6251,,,12.3000,,2.7819,3.5121,0.2192,,0.4207,,2.2502,25.1830,1.3169,0.2454,1.7009,29.3598,6.2800,,2.2648,2.2320,8.6066,18.5137,18.4770,0.7740,5.9000,2.9803,1.3377,6.6897,0.6712,9.4859,0.6559,2.1600,3.4739,59.1605,3.0611,7.6782,3.9799,,1.4615,6.4738,1.7504,22.6266,0.1046,15.4589,3.4292,,0.5934,0.4050,2.4042,19.5108,22.4273,1.4204,3.4321,2.7189,6.6553,0.5672,2.5000,48.4925,17.0941,2.2500,,7.1640,2.3245,,0.4200,,,0.2330,12.5927,0.0538,26.4378,145.6129,0.7462,,1.1366,14.8000,0.6810,33.9245,1.9570,59.0274,20.7847,,,7.0859,13.1431
2016/06/03,15.1842,3.0300,4.4210,,6.9165,,149.0728,6.5000,,,,,4.1167,,,1.4641,,1.6801,8.0951,,0.3547,,1.5770,29.6946,47.4962,,,,22.7782,10.5316,2.9700,10.1902,2.9551,2.6107,3.3555,6.4576,6.6052,,,6.6227,,12.2044,0.6251,,,12.3000,,2.8551,3.5196,0.2220,,0.4272,,2.2601,24.9519,1.3169,0.2388,1.6783,29.7264,6.2100,,2.3143,2.1989,8.6370,18.9233,18.7327,0.7806,5.8100,2.9979,1.3377,6.7867,0.6800,9.4763,0.6559,2.2400,3.4739,59.4813,3.0915,7.6922,3.9478,,1.4554,6.5502,1.7504,23.1576,0.1028,15.4919,3.4348,,0.6171,0.4000,2.4086,19.5396,22.4273,1.4062,3.4264,2.7591,6.6774,0.5672,2.4800,49.0915,17.2558,2.2357,,7.1106,2.3441,,0.4200,,,0.2330,12.6508,0.0557,26.6303,147.0055,0.7384,,1.1508,15.0000,0.6662,34.2878,1.9570,59.9795,20.9678,,,7.0859,13.5993
2016/06/06,15.2556,2.9400,4.4535,,6.8338,,151.6911,6.6000,,,,,4.1092,,,1.4403,,1.6609,8.0951,,0.3531,,1.5917,29.2854,47.5231,,,,22.7132,10.4922,2.8900,9.9172,2.9935,2.6569,3.4462,6.5783,6.4285,,,6.6770,,12.1232,0.6549,,,12.5000,,2.8246,3.4672,0.2248,,0.4272,,2.2850,25.2292,1.2427,0.2454,1.7536,30.0385,6.2000,,2.2931,2.1989,8.7079,18.9154,18.7327,0.8078,5.8400,2.9891,1.3179,6.6897,0.6624,9.4182,0.6623,2.2000,3.4739,59.6417,3.0915,7.8455,3.9317,,1.4554,6.5927,1.7038,22.8308,0.1010,15.6567,3.4687,,0.5934,0.4000,2.4175,19.6260,21.8698,1.4204,3.3978,2.7518,6.7437,0.5753,2.4300,49.6050,17.3020,2.2166,,7.1240,2.3506,,0.4100,,,0.2200,12.7671,0.0538,26.9511,148.3209,0.7540,,1.1651,14.8000,0.6692,34.7647,1.9570,59.9795,21.6088,,,7.0859,14.0205
2016/06/07,15.4343,2.9500,4.5556,,6.7813,,154.1350,6.9000,,,,,4.2155,,,1.4641,,1.7122,8.0951,,0.3531,,1.6064,29.7238,49.1135,,,,23.1031,10.9781,2.9000,10.0992,3.0704,2.6825,3.5781,6.6446,6.5058,,,6.6987,,12.2855,0.6500,,,11.1000,,2.8795,3.6993,0.2295,,0.4205,,2.3148,25.9685,1.3540,0.2421,1.7837,30.0776,6.3200,,2.2365,2.1989,8.7382,18.6520,18.7008,0.7670,5.7900,3.0022,1.3278,6.6897,0.6800,9.4473,0.6623,2.2200,3.5824,60.9250,3.0992,8.1660,3.9317,,1.4857,6.5757,1.7787,23.3618,0.1028,15.9863,3.4461,,0.7833,0.4000,2.4486,19.7125,21.3123,1.4839,3.4778,2.7408,6.8875,0.5591,2.4200,49.9187,17.3944,2.2405,,7.0573,2.3768,,0.4050,,,0.2400,12.8835,0.0538,26.9511,150.0230,0.7695,,1.1699,14.8000,0.6839,34.9917,1.9570,55.2192,23.3484,,,7.3533,14.2135
2016/06/08,15.4700,2.9100,4.6412,,6.7963,,153.5240,6.4000,,,,,4.4737,,,1.4522,,1.6609,8.0116,,0.3423,,1.6211,29.5192,48.7092,,,,23.1356,11.1226,2.8800,10.0082,3.1418,2.6723,3.5265,6.7109,6.5168,,,6.4599,,12.0583,0.6500,,,10.3000,,2.9161,3.6469,0.2323,,0.4205,,2.3148,24.9057,1.3725,0.2421,1.7159,30.0385,6.3500,,2.2435,2.2485,8.7585,18.7179,18.7647,0.7738,5.6500,3.0022,1.3179,6.7867,0.6800,9.3796,0.6495,2.2400,3.6186,60.3475,3.0839,8.1938,3.8756,,1.4493,6.6267,1.7319,23.8519,0.0973,16.1182,3.4461,,0.7536,0.3800,2.5108,19.5684,21.3552,1.4698,3.5863,2.7408,6.7769,0.5591,2.4000,50.3181,17.3713,2.2214,,7.2040,2.3180,,0.4150,,,0.2250,12.7962,0.0526,26.9190,148.1661,0.8084,,1.1889,15.2000,0.6721,35.1961,1.9570,53.3151,22.3413,,,7.3533,13.6871
2016/06/10,15.2914,2.8100,4.5651,,6.7738,,152.8258,6.4000,,,,,4.4813,,,1.4463,,1.5968,7.9282,,0.3345,,1.5966,28.8470,48.0084,,,,22.7132,10.6367,2.7600,9.9172,3.1089,2.6313,3.4600,6.6181,6.4726,,,5.8410,,11.4903,0.6400,,,10.0000,,2.9772,3.5421,0.2342,,0.4205,,2.2701,23.3809,1.3725,0.2421,1.7159,29.3754,6.3500,,2.1940,2.2651,8.6269,18.6740,18.8606,0.7602,5.5400,2.9847,1.3179,6.6897,0.6712,9.3022,0.6495,2.1400,3.5824,59.5455,3.0154,7.9988,3.8274,,1.4251,6.6206,1.7132,23.3209,0.0936,15.6897,3.3783,,0.7536,0.3800,2.4708,19.3667,21.4839,1.3992,3.5520,2.7043,6.8432,0.5348,2.3600,49.6335,17.4175,2.2023,,7.0573,2.2331,,0.3950,,,0.2260,12.6799,0.0526,27.0474,144.6070,0.7618,,1.1556,15.0000,0.6515,35.1734,1.9570,49.5068,22.4328,,,7.3533,13.1431
2016/06/13,14.9341,2.6900,4.4699,,6.8917,,147.9382,6.2000,,,,,4.3066,,,1.4834,,1.5326,7.7613,,0.3221,,1.5623,27.9994,47.0649,,,,22.1608,10.3347,2.6000,9.7352,2.9715,2.5954,3.4683,6.4789,6.1413,,,5.7216,,11.3767,0.6202,,,10.2000,,2.9894,3.3474,0.2351,,0.4139,,2.2204,23.3347,1.2612,0.2454,1.7310,28.9462,6.0300,,2.1374,2.2320,8.5256,18.2790,18.0934,0.7670,5.3200,2.9979,1.3278,6.4958,0.6624,9.1185,0.6368,2.0600,3.5101,58.0055,2.9697,7.9569,3.7953,,1.3644,6.4594,1.7038,23.3209,0.0936,15.5908,3.2936,,0.7536,0.3650,2.3908,19.2226,20.5834,1.3426,3.5120,2.6349,6.6553,0.5753,2.4400,48.4925,17.0710,2.1642,,7.0306,2.1548,,0.3850,,,0.2260,12.2727,0.0526,26.4378,141.8990,0.7384,,1.1176,15.0000,0.6132,34.4695,2.0349,48.5548,21.7003,,,7.3533,13.3186
2016/06/14,14.8626,2.7300,4.4794,,6.8381,,146.8908,6.2000,,,,,4.2611,,,1.5328,,1.5198,7.7613,,0.3237,,1.5721,27.6195,46.7953,,,,21.9983,10.2033,2.5200,9.6443,2.9331,2.6056,3.4766,6.4391,6.0087,,,5.9061,,11.2793,0.6202,,,10.2000,,2.8795,3.3249,0.2446,,0.4205,,2.2204,23.0112,1.2612,0.2354,1.7235,28.5561,5.8400,,2.1445,2.1989,8.5357,18.1693,18.1893,0.7738,5.3400,2.9672,1.3179,6.3019,0.6712,9.1862,0.6432,2.0800,3.5101,57.7168,2.9545,7.9151,3.8435,,1.3766,6.3456,1.6757,22.5858,0.0927,15.2941,3.2540,,0.7536,0.3600,2.3597,19.3378,20.3261,1.3426,3.5177,2.6385,6.6111,0.5672,2.3200,48.4640,16.9093,2.1547,,7.0573,2.1548,,0.3850,,,0.2280,12.3600,0.0526,26.8869,141.8217,0.7462,,1.1223,15.0000,0.6279,33.6747,2.0127,49.5068,21.7003,,,7.3533,13.1606
2016/06/15,14.8626,2.7200,4.4937,,6.9147,,150.9930,6.2000,,,,,4.2763,,,1.5143,,1.5390,7.7613,,0.3283,,1.5721,27.6779,46.5258,,,,21.9334,10.3478,2.5000,9.6443,2.9111,2.6415,3.5265,6.4855,5.9977,,,5.8627,,11.3280,0.6351,,,10.5000,,2.9283,3.3324,0.2399,,0.4205,,2.2254,24.0740,1.2798,0.2421,1.7235,29.5704,6.4000,,2.1232,2.1328,8.5560,18.1034,18.0614,0.7534,5.5300,2.9628,1.3179,6.3019,0.6624,9.2732,0.6432,2.0800,3.4739,57.4280,2.9469,7.8176,3.8194,,1.3947,6.4025,1.6851,22.2590,0.0945,15.2282,3.2710,,0.7536,0.3550,2.3919,19.2514,20.4976,1.3497,3.5349,2.6495,6.6885,0.5915,2.3200,48.6922,17.0017,2.1547,,7.0306,2.1221,,0.3950,,,0.2270,12.4763,0.0526,27.0474,140.4290,0.7462,,1.1176,15.0000,0.6279,33.3114,2.0127,50.4589,21.9750,,,7.2865,13.7222
2016/06/16,14.6125,2.7300,4.3318,,6.8151,,147.3272,6.2000,,,,,4.1775,,,1.5143,,1.4813,7.7613,,0.3283,,1.5496,27.1226,45.5554,,,,21.6734,10.2033,2.5000,9.7352,2.8452,2.6056,3.4600,6.3595,6.0087,,,5.8084,,10.9385,0.6152,,,10.5000,,2.8429,3.2949,0.2323,,0.4139,,2.2055,23.2422,1.3169,0.2388,1.8815,29.4534,7.1000,,2.1556,2.1328,8.4041,17.7085,17.7418,0.7670,5.4100,2.8269,1.3278,6.2050,0.6712,9.1958,0.6432,2.0200,3.4377,56.3051,2.9316,7.7619,3.7392,,1.3462,6.2602,1.7132,21.7281,0.0863,14.9316,3.2201,,0.7477,0.3500,2.3198,18.9632,19.8972,1.3426,3.5120,2.6385,6.5447,0.5753,2.4000,48.0075,16.6090,2.1356,,7.0306,2.0372,,0.3850,,,0.2270,12.1855,0.0526,26.4057,138.4173,0.7384,,1.1080,15.0000,0.6102,32.3123,2.0127,48.5548,21.6088,,,7.0191,13.0378
2016/06/17,14.7197,2.7300,4.2985,,6.7003,,147.4145,6.1000,,,,,4.3598,,,1.5205,,1.5390,7.5944,,0.3283,,1.5496,27.8825,45.7710,,,,21.9334,10.3084,2.4100,9.6443,2.8507,2.5902,3.5016,6.5186,5.9314,,,5.9387,,11.1332,0.6400,,,10.6000,,2.8917,3.3174,0.2351,,0.4205,,2.2502,23.2422,1.3540,0.2454,1.8514,29.5704,7.4200,,2.1268,2.0997,8.5256,17.8182,17.9655,0.7534,5.4800,2.8050,1.2981,6.3989,0.6624,9.1378,0.6432,2.0200,3.3653,56.0485,2.9469,7.9151,3.7793,,1.3826,6.2887,1.7975,21.7689,0.0863,15.0304,3.1806,,0.7477,0.3450,2.3243,18.9632,19.9401,1.3426,3.5349,2.6129,6.6553,0.5672,2.4400,47.8079,16.9093,2.0927,,7.0039,2.0242,,0.3900,,,0.2210,12.3309,0.0526,26.9511,138.6494,0.7229,,1.0652,14.6000,0.6309,32.1760,2.0052,50.4589,21.6088,,,7.2865,13.0203
2016/06/20,14.8984,2.7800,4.4556,,6.7156,,148.9855,6.1000,,,,,4.2990,,,1.5205,,1.5519,7.5944,,0.3330,,1.5705,28.8470,46.0406,,,,22.1933,10.5842,2.4900,9.7352,2.9001,2.6466,3.4850,6.5850,5.9977,,,5.8627,,11.5065,0.6450,,,11.1000,,2.9100,3.3024,0.2304,,0.4205,,2.2552,23.3809,1.2612,0.2388,1.8138,29.4144,7.1000,,2.1484,2.0997,8.5965,18.0815,18.3491,0.7195,5.6000,2.8401,1.3278,6.3019,0.6624,9.1185,0.6495,2.3600,3.5101,57.3638,2.9773,7.9848,3.8041,,1.3826,6.3551,1.8162,22.0140,0.0899,15.1293,3.2710,,0.7358,0.3350,2.3964,19.4243,20.1117,1.3638,3.5691,2.6312,6.6774,0.5834,2.3700,48.7492,17.0017,2.1737,,7.0576,2.0438,,0.3850,,,0.2200,12.4763,0.0526,27.1466,140.8932,0.7384,,1.1461,14.4000,0.6250,33.5385,2.0052,50.4589,21.4256,,,7.0191,13.3186
2016/06/21,15.0413,2.8200,4.5651,,6.8534,,150.9057,6.2000,,,,,4.2687,,,1.5205,,1.5968,7.7613,,0.3469,,1.5862,29.1101,46.6606,,,,22.2908,10.5842,2.6000,9.7352,2.9166,2.6672,3.4600,6.5717,5.9645,,,5.9170,,11.5877,0.6301,,,10.5000,,2.8856,3.3174,0.2314,,0.4205,,2.3098,23.9816,1.3540,0.2388,1.7987,29.6874,7.1600,,2.1771,2.0997,8.7180,18.1254,18.5729,0.7127,5.6200,2.9781,1.3377,6.8836,0.6712,9.0411,0.6432,2.3400,3.5101,57.0751,2.9773,7.9430,3.7793,,1.3947,6.3835,1.7694,22.0471,0.0890,15.1953,3.2879,,0.7417,0.3500,2.4460,19.6260,20.0259,1.3285,3.5691,2.6129,6.7548,0.5672,2.3000,48.8348,17.2327,2.1594,,7.0576,2.0829,,0.4000,,,0.2250,12.5345,0.0519,27.6681,141.4348,0.7384,,1.1984,14.6000,0.6220,33.2887,2.0052,48.5548,20.1438,,,7.0191,13.9503
2016/06/22,15.2199,3.0100,4.6317,,6.8764,,154.5714,6.1000,,,,,4.3826,,,1.5452,,1.6801,7.7613,,0.3516,,1.6072,29.4023,46.7145,,,,22.3883,10.8205,2.6300,9.6443,2.9661,2.6910,3.5016,6.6314,6.0308,,,6.0473,,11.7175,0.6301,,,11.0000,,2.9405,3.3174,0.2333,,0.4139,,2.3247,25.5064,1.3540,0.2421,1.8226,29.1413,7.0900,,2.1556,2.0832,8.9002,18.3448,18.6688,0.7127,5.6600,3.0137,1.3377,7.2714,0.6712,9.0315,0.6495,2.3200,3.6186,57.1072,3.0459,7.9430,3.8124,,1.4008,6.4025,1.7413,22.3372,0.0890,15.4589,3.3218,,0.7477,0.4450,2.4775,19.3378,20.3261,1.3144,3.5748,2.6349,6.7658,0.5510,2.3800,49.5479,17.3944,2.2023,,7.0844,2.3049,,0.4050,,,0.2200,12.7671,0.0538,27.2770,144.1428,0.7462,,1.1841,14.0000,0.6368,33.2206,2.0052,47.6027,20.5100,,,6.9522,13.6169
2016/06/23,15.2556,3.0500,4.6032,,6.7615,,153.6986,6.2000,,,,,4.3294,,,1.5575,,1.6481,7.6778,,0.3454,,1.6019,29.6946,46.8762,,,,22.4857,10.8731,2.8400,10.0082,2.9770,2.6964,3.5099,6.6314,6.0640,,,5.9821,,11.7013,0.6351,,,12.0000,,2.9222,3.3474,0.2286,,0.4205,,2.3148,24.8133,1.4838,0.2388,1.8226,28.4781,7.0700,,2.1556,2.0667,8.8496,18.3668,18.8926,0.7331,5.6000,2.9914,1.3377,6.8836,0.6800,9.0508,0.6432,2.2400,3.6186,57.0751,3.0154,7.9291,3.8290,,1.3887,6.3456,1.7132,22.4201,0.0909,15.4589,3.3275,,0.7833,0.4350,2.4685,19.5684,20.5405,1.3214,3.5691,2.6641,6.7327,0.5672,2.2800,49.6335,17.5561,2.2166,,7.0844,2.4029,,0.3950,,,0.2100,12.7381,0.0538,27.2118,143.9107,0.7618,,1.1889,13.8000,0.6368,33.3795,2.0052,48.5548,18.2209,,,7.0859,13.5116
2016/06/24,14.8269,3.0300,4.4223,,6.7615,,151.6911,6.1000,,,,,4.2763,,,1.5328,,1.6160,7.5944,,0.3407,,1.5601,27.7364,45.1510,,,,21.8359,10.6761,2.7800,9.8262,2.8452,2.6423,3.4101,6.6181,5.9756,,,5.8844,,11.3442,0.6103,,,11.9000,,2.8734,3.2275,0.2210,,0.4072,,2.2800,24.3050,1.3354,0.2421,1.9001,28.5951,6.6800,,2.1484,2.0171,8.5864,18.0596,18.1893,0.6991,5.5400,2.8935,1.2882,6.7867,0.6712,8.9251,0.6368,2.3200,3.4739,56.8184,2.9545,7.6086,3.7378,,1.3584,6.3645,1.7038,21.5498,0.0899,15.1953,3.2653,,0.7833,0.4000,2.3829,19.1649,19.8115,1.2932,3.5177,2.6202,6.5890,0.5834,2.2800,48.1787,17.2096,2.1594,,7.0844,2.4290,,0.3850,,,0.2030,12.7381,0.0515,26.3319,141.3574,0.7229,,1.1651,13.6000,0.6102,31.7900,1.9978,46.6507,18.4041,,,6.5511,13.1782
2016/06/27,14.7912,3.1300,4.3699,,6.7003,,149.1601,6.3000,,,,,4.4358,,,1.5637,,1.6737,7.4275,,0.3469,,1.5758,27.2688,46.0945,,,,21.6734,10.8337,2.7900,9.5533,2.8013,2.6802,3.4933,6.5783,5.8651,,,5.9713,,11.1819,0.6351,,,14.8000,,2.8429,3.1976,0.2257,,0.4139,,2.2899,24.4436,1.4467,0.2487,1.9467,28.6341,6.5900,,2.1627,2.0171,8.5560,18.0815,18.1573,0.7059,5.5500,2.9069,1.3377,6.8836,0.6712,8.9444,0.6432,2.5400,3.4739,56.9468,2.9773,7.4971,3.7296,,1.3584,6.5163,1.7132,21.3841,0.0881,15.3271,3.3783,,0.8545,0.4100,2.4099,19.5684,19.5113,1.3144,3.5863,2.6166,6.6885,0.5591,2.1700,48.8062,17.3251,2.1499,,7.0442,2.4421,,0.3850,,,0.1970,13.0580,0.0515,26.1038,142.6727,0.7307,,1.1699,14.2000,0.6250,30.9499,1.9978,45.6986,19.8691,,,6.9522,13.3010
2016/06/28,14.7912,3.3100,4.3651,,6.7003,,148.8109,6.1000,,,,,4.3446,,,1.5761,,1.7058,7.4275,,0.3485,,1.5548,27.0934,46.0945,,,,21.6734,10.8205,2.7900,9.3713,2.7793,2.6802,3.4683,6.5186,5.7436,,,5.9821,,11.0683,0.6251,,,17.2000,,2.7941,3.1751,0.2192,,0.4139,,2.2949,25.0905,1.4096,0.2487,1.9234,28.3221,6.6800,,2.1556,1.9840,8.5762,18.0596,18.0295,0.7127,5.4600,2.8801,1.3377,6.7867,0.6624,8.9444,0.6432,2.6600,3.5463,56.4976,2.9849,7.6364,3.6881,,1.3644,6.5163,1.7038,21.5913,0.0872,15.1623,3.3557,,0.8604,0.4100,2.4054,19.6549,19.0825,1.2932,3.5577,2.6641,6.7327,0.5591,2.3200,48.3498,17.4175,2.1404,,7.0442,2.4400,,0.3850,,,0.1940,12.9998,0.0517,26.0060,142.5954,0.7307,,1.1936,14.6000,0.6309,30.7228,1.9978,44.7466,19.5944,,,6.9522,13.1957
